rating,title,author,date,helpful_votes,clean_review,pos_counts,constituency_tree,dependency_tree,named_entities
5.0,late 1 hour for cinema screening? You won't miss anything,tomzek,"Jul 22, 2023",,late hour cinema screen wont miss anyth,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('late hour cinema screen', 'nsubj', 'miss'), ('anyth', 'dobj', 'miss')]","[('late', 'amod', 'hour'), ('hour', 'compound', 'screen'), ('cinema', 'compound', 'screen'), ('screen', 'nsubj', 'miss'), ('wo', 'aux', 'miss'), ('nt', 'neg', 'miss'), ('miss', 'ROOT', 'miss'), ('anyth', 'dobj', 'miss')]",{'TIME': 1}
,due to timeline jumping it is exhausting to watch,LauraAnnG,"Feb 17, 2024",,due timelin jump exhaust watch,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('due timelin', 'nsubj', 'jump'), ('exhaust watch', 'dobj', 'jump')]","[('due', 'amod', 'timelin'), ('timelin', 'nsubj', 'jump'), ('jump', 'ROOT', 'jump'), ('exhaust', 'compound', 'watch'), ('watch', 'dobj', 'jump')]",{}
9.0,The cinematic event of 2023.,Sleepin_Dragon,"Aug 6, 2023",,cinemat event,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('cinemat event', 'ROOT', 'event')]","[('cinemat', 'compound', 'event'), ('event', 'ROOT', 'event')]",{}
10.0,An Authentic Masterpiece of Human Exploration,nijgururaja,"Jul 21, 2023",,authent masterpiec human explor,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('authent masterpiec human explor', 'ROOT', 'explor')]","[('authent', 'compound', 'masterpiec'), ('masterpiec', 'compound', 'explor'), ('human', 'amod', 'explor'), ('explor', 'ROOT', 'explor')]",{}
10.0,Nolan has truly outdone himself,ishraqrasif,"Jul 19, 2023",,nolan truli outdon,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('nolan truli outdon', 'ROOT', 'outdon')]","[('nolan', 'compound', 'outdon'), ('truli', 'compound', 'outdon'), ('outdon', 'ROOT', 'outdon')]",{'PERSON': 1}
8.0,Oppenheimers Victims are barely acknowledged,stevenmcglinchey,"Sep 1, 2023",,oppenheim victim bare acknowledg,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('oppenheim', 'nsubj', 'victim'), ('bare acknowledg', 'dobj', 'victim')]","[('oppenheim', 'nsubj', 'victim'), ('victim', 'ROOT', 'victim'), ('bare', 'amod', 'acknowledg'), ('acknowledg', 'dobj', 'victim')]",{'PERSON': 1}
8.0,Not a Single Bad Performance,jace_the_film_guy,"Sep 16, 2024",,singl bad perform,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('singl bad perform', 'ROOT', 'perform')]","[('singl', 'amod', 'perform'), ('bad', 'amod', 'perform'), ('perform', 'ROOT', 'perform')]",{}
10.0,Oppenheimer: A Cinematic Masterpiece That Resonates,andika-63816,"Sep 3, 2024",,oppenheim cinemat masterpiec reson,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('oppenheim cinemat masterpiec reson', 'ROOT', 'reson')]","[('oppenheim', 'compound', 'cinemat'), ('cinemat', 'compound', 'masterpiec'), ('masterpiec', 'compound', 'reson'), ('reson', 'ROOT', 'reson')]",{'ORG': 1}
6.0,Acting is outstanding but the story is dragging,dryfk,"Jul 28, 2023",,act outstand stori drag,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('outstand', 'appos', 'act')]","[('act', 'nmod', 'drag'), ('outstand', 'appos', 'act'), ('stori', 'compound', 'drag'), ('drag', 'ROOT', 'drag')]",{}
10.0,More than amazing,omartroy-81571,"Jul 19, 2023",,amaz,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('amaz', 'ROOT', 'amaz')]",{}
7.0,Sometimes a movie tries to mention everything and ends up saying nothing.,andysaleen-05305,"Jul 21, 2023",,sometim movi tri mention everyth end say noth,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('sometim movi', 'nsubj', 'mention'), ('everyth end', 'nsubj', 'say')]","[('sometim', 'compound', 'movi'), ('movi', 'nsubj', 'mention'), ('tri', 'compound', 'mention'), ('mention', 'ROOT', 'mention'), ('everyth', 'compound', 'end'), ('end', 'nsubj', 'say'), ('say', 'ccomp', 'mention'), ('noth', 'npadvmod', 'mention')]",{'ORG': 1}
3.0,This movie feels like sitting in another comany's executive board meeting for 3 hours and listening to them blabble,jhalcollege,"Aug 14, 2023",,movi feel like sit anoth comani execut board meet hour listen blabbl,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('movi', 'nsubj', 'feel'), ('blabbl', 'attr', 'feel')]","[('movi', 'nsubj', 'feel'), ('feel', 'ROOT', 'feel'), ('like', 'prep', 'feel'), ('sit', 'pobj', 'like'), ('anoth', 'compound', 'comani'), ('comani', 'npadvmod', 'execut'), ('execut', 'advcl', 'feel'), ('board', 'compound', 'hour'), ('meet', 'compound', 'hour'), ('hour', 'npadvmod', 'execut'), ('listen', 'attr', 'feel'), ('blabbl', 'attr', 'feel')]",{}
10.0,Phenomenal,drewcallen,"Jul 21, 2023",,phenomen,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('phenomen', 'ROOT', 'phenomen')]","[('phenomen', 'ROOT', 'phenomen')]",{}
10.0,Nolan's most personal and best screenplay.,sydmiller12,"Dec 8, 2023",,nolan person best screenplay,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('nolan person', 'nsubj', 'screenplay')]","[('nolan', 'compound', 'person'), ('person', 'nsubj', 'screenplay'), ('best', 'advmod', 'screenplay'), ('screenplay', 'ROOT', 'screenplay')]",{}
9.0,superior filmmaking and historical storytelling,ferguson-6,"Jul 22, 2023",,superior filmmak histor storytel,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('superior filmmak histor storytel', 'ROOT', 'storytel')]","[('superior', 'amod', 'storytel'), ('filmmak', 'compound', 'storytel'), ('histor', 'compound', 'storytel'), ('storytel', 'ROOT', 'storytel')]",{}
10.0,Story and the artist is so perfect,gdabungke,"Jul 19, 2023",,stori artist perfect,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('stori artist', 'nsubj', 'perfect')]","[('stori', 'compound', 'artist'), ('artist', 'nsubj', 'perfect'), ('perfect', 'ROOT', 'perfect')]",{}
9.0,Check your heart rate!,donny12345,"Nov 26, 2023",,check heart rate,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('heart rate', 'dobj', 'check')]","[('check', 'ROOT', 'check'), ('heart', 'compound', 'rate'), ('rate', 'dobj', 'check')]",{}
10.0,Academy Awards written allover,gautamraj361,"Jul 21, 2023",,academi award written allov,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('academi award', 'nsubj', 'written'), ('allov', 'dobj', 'written')]","[('academi', 'compound', 'award'), ('award', 'nsubj', 'written'), ('written', 'ROOT', 'written'), ('allov', 'dobj', 'written')]",{}
7.0,Good but ultimately disappointing,amirnz,"Jul 24, 2023",,good ultim disappoint,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('good ultim disappoint', 'ROOT', 'disappoint')]","[('good', 'amod', 'disappoint'), ('ultim', 'amod', 'disappoint'), ('disappoint', 'ROOT', 'disappoint')]",{}
9.0,Cillian Murphy deserves an Oscar,yogesh-kamb,"Jul 20, 2023",,cillian murphi deserv oscar,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('cillian murphi deserv oscar', 'ROOT', 'oscar')]","[('cillian', 'compound', 'oscar'), ('murphi', 'compound', 'oscar'), ('deserv', 'compound', 'oscar'), ('oscar', 'ROOT', 'oscar')]","{'NORP': 1, 'PERSON': 1}"
7.0,Unfortunately it didn't live up to the hype,JPARM-IMDb,"Jul 25, 2023",,unfortun didnt live hype,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('unfortun didnt live hype', 'ROOT', 'hype')]","[('unfortun', 'advmod', 'live'), ('did', 'aux', 'live'), ('nt', 'neg', 'live'), ('live', 'amod', 'hype'), ('hype', 'ROOT', 'hype')]",{'PERSON': 1}
5.0,Disappointed,kppk-04802,"Jul 24, 2023",,disappoint,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('disappoint', 'ROOT', 'disappoint')]",{}
,Either I don't understand art or I have grown old!,swapnadipchandra,"Jul 22, 2023",,either dont understand art grown old,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('art', 'nsubj', 'grown')]","[('either', 'preconj', 'understand'), ('do', 'aux', 'understand'), ('nt', 'neg', 'understand'), ('understand', 'ROOT', 'understand'), ('art', 'nsubj', 'grown'), ('grown', 'ccomp', 'understand'), ('old', 'acomp', 'grown')]",{}
10.0,31,Dylpickle08,"Aug 11, 2024",,,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],[],{}
10.0,amazing historical film!!,meade-83001,"Sep 28, 2024",,amaz histor film,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('amaz histor film', 'ROOT', 'film')]","[('amaz', 'advmod', 'film'), ('histor', 'compound', 'film'), ('film', 'ROOT', 'film')]",{}
8.0,Best Actor Goes To Cillian Murphy,maherrazi,"Jul 20, 2023",,best actor goe cillian murphi,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('best actor goe cillian murphi', 'ROOT', 'murphi')]","[('best', 'amod', 'goe'), ('actor', 'compound', 'goe'), ('goe', 'compound', 'murphi'), ('cillian', 'compound', 'murphi'), ('murphi', 'ROOT', 'murphi')]",{'NORP': 1}
10.0,Brilliant roller coaster,dpetarou,"Dec 11, 2023",,brilliant roller coaster,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('brilliant roller coaster', 'ROOT', 'coaster')]","[('brilliant', 'amod', 'coaster'), ('roller', 'compound', 'coaster'), ('coaster', 'ROOT', 'coaster')]",{}
10.0,excellent,burhandaringul,"Dec 12, 2023",,excel,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('excel', 'ROOT', 'excel')]",{}
6.0,"Strong middle, first and third acts are a bore",matt-27634,"Jul 22, 2023",,strong middl first third act bore,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('strong middl first third act bore', 'ROOT', 'bore')]","[('strong', 'amod', 'act'), ('middl', 'compound', 'act'), ('first', 'amod', 'act'), ('third', 'compound', 'act'), ('act', 'compound', 'bore'), ('bore', 'ROOT', 'bore')]",{'ORDINAL': 1}
9.0,"Beautiful, Brilliant, and Bifurcated.",adamleach-68147,"Aug 10, 2023",,beauti brilliant bifurc,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('beauti brilliant bifurc', 'ROOT', 'bifurc')]","[('beauti', 'nmod', 'bifurc'), ('brilliant', 'amod', 'bifurc'), ('bifurc', 'ROOT', 'bifurc')]",{}
6.0,Great performances in an underwhelming courtroom drama,yash-59415,"Jul 30, 2023",,great perform underwhelm courtroom drama,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('underwhelm courtroom drama', 'dobj', 'perform')]","[('great', 'nsubj', 'perform'), ('perform', 'ROOT', 'perform'), ('underwhelm', 'amod', 'courtroom'), ('courtroom', 'compound', 'drama'), ('drama', 'dobj', 'perform')]",{}
5.0,Overrated by a mile,axelvaldo,"Sep 13, 2023",,overr mile,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('overr mile', 'ROOT', 'mile')]","[('overr', 'advmod', 'mile'), ('mile', 'ROOT', 'mile')]",{}
,Oppenyawner,MTNmovieMan,"Mar 22, 2024",,oppenyawn,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('oppenyawn', 'ROOT', 'oppenyawn')]","[('oppenyawn', 'ROOT', 'oppenyawn')]",{}
9.0,A Cinematic Triumph Unraveling the Soul of the Man Behind the Bomb,fancams,"Dec 12, 2023",,cinemat triumph unravel soul man behind bomb,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('cinemat triumph unravel soul man', 'ROOT', 'man'), ('bomb', 'pobj', 'behind')]","[('cinemat', 'compound', 'triumph'), ('triumph', 'compound', 'unravel'), ('unravel', 'compound', 'man'), ('soul', 'compound', 'man'), ('man', 'ROOT', 'man'), ('behind', 'prep', 'man'), ('bomb', 'pobj', 'behind')]",{}
9.0,A Visually Stunning and Emotionally Captivating Journey into History,mukukachanda,"Aug 7, 2023",,visual stun emot captiv journey histori,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('visual stun emot captiv', 'nsubj', 'journey')]","[('visual', 'amod', 'captiv'), ('stun', 'compound', 'emot'), ('emot', 'compound', 'captiv'), ('captiv', 'nsubj', 'journey'), ('journey', 'compound', 'histori'), ('histori', 'ROOT', 'histori')]",{'PERSON': 1}
10.0,AWESOME,Bykso,"Nov 22, 2023",,awesom,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('awesom', 'ROOT', 'awesom')]","[('awesom', 'ROOT', 'awesom')]",{}
9.0,Must See,jeffdodson1219,"Dec 10, 2023",,must see,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('must', 'aux', 'see'), ('see', 'ROOT', 'see')]",{}
8.0,Great for history.,thetman-85851,"Jul 25, 2024",,great histori,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('great histori', 'ROOT', 'histori')]","[('great', 'amod', 'histori'), ('histori', 'ROOT', 'histori')]",{}
10.0,Oppenheimer: Christopher Nolan's Deep Dive into the Life of the Atomic Age's Complex Pioneer,misslittle-97998,"Aug 2, 2024",,oppenheim christoph nolan deep dive life atom age complex pioneer,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('oppenheim christoph nolan deep dive life atom age complex pioneer', 'ROOT', 'pioneer')]","[('oppenheim', 'compound', 'christoph'), ('christoph', 'compound', 'nolan'), ('nolan', 'compound', 'pioneer'), ('deep', 'amod', 'atom'), ('dive', 'amod', 'life'), ('life', 'compound', 'atom'), ('atom', 'compound', 'pioneer'), ('age', 'compound', 'complex'), ('complex', 'compound', 'pioneer'), ('pioneer', 'ROOT', 'pioneer')]",{'ORG': 1}
6.0,Unnecessarily lengthy,ahamedfahimq,"Jul 22, 2023",,unnecessarili lengthi,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('unnecessarili lengthi', 'ROOT', 'lengthi')]","[('unnecessarili', 'compound', 'lengthi'), ('lengthi', 'ROOT', 'lengthi')]",{'PERSON': 1}
9.0,A Masterful Portrait: Oppenheimer Is Nolan's Stellar Triumph,Movie_Enthuthiast,"Sep 26, 2024",,master portrait oppenheim nolan stellar triumph,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('master portrait oppenheim', 'nsubj', 'nolan')]","[('master', 'compound', 'portrait'), ('portrait', 'compound', 'oppenheim'), ('oppenheim', 'nsubj', 'nolan'), ('nolan', 'nmod', 'triumph'), ('stellar', 'amod', 'triumph'), ('triumph', 'ROOT', 'triumph')]",{'ORG': 1}
6.0,Nolan fails,alexglimbergwindh,"Jul 26, 2023",,nolan fail,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('nolan', 'nsubj', 'fail')]","[('nolan', 'nsubj', 'fail'), ('fail', 'ROOT', 'fail')]",{'PERSON': 1}
4.0,Disappointing,aharmas,"Jul 22, 2023",,disappoint,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('disappoint', 'ROOT', 'disappoint')]",{}
10.0,Dude I felt the weight of the world on my shoulders,marinamexias,"Jan 12, 2024",,dude felt weight world shoulder,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('dude', 'ROOT', 'dude'), ('felt', 'amod', 'shoulder'), ('weight', 'compound', 'world'), ('world', 'compound', 'shoulder'), ('shoulder', 'dobj', 'dude')]",{}
9.0,Oppenheimer,lianlana,"Dec 8, 2023",,oppenheim,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('oppenheim', 'ROOT', 'oppenheim')]","[('oppenheim', 'ROOT', 'oppenheim')]",{'GPE': 1}
8.0,Pulls you in until the credits roll..,B_A_Reviews,"Dec 10, 2023",,pull credit roll,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('credit roll', 'dobj', 'pull')]","[('pull', 'ROOT', 'pull'), ('credit', 'compound', 'roll'), ('roll', 'dobj', 'pull')]",{}
8.0,Not worth the effort.,lairdwh,"Jul 23, 2023",,worth effort,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('worth effort', 'ROOT', 'effort')]","[('worth', 'amod', 'effort'), ('effort', 'ROOT', 'effort')]",{}
9.0,Solid 9,Seiyaaa-42342,"Aug 6, 2023",,solid,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('solid', 'ROOT', 'solid')]",{}
10.0,Close to perfection...,satoreviews,"Jul 21, 2023",,close perfect,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('close', 'advmod', 'perfect'), ('perfect', 'ROOT', 'perfect')]",{}
6.0,It's okay but I'll be the bad guy that will reject this as a masterpiece most people claim it to be,IamROCKAS,"Jul 23, 2023",,okay ill bad guy reject masterpiec peopl claim,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('ill bad guy', 'nsubj', 'reject'), ('masterpiec peopl claim', 'dobj', 'reject')]","[('okay', 'intj', 'reject'), ('ill', 'amod', 'guy'), ('bad', 'amod', 'guy'), ('guy', 'nsubj', 'reject'), ('reject', 'ROOT', 'reject'), ('masterpiec', 'amod', 'claim'), ('peopl', 'compound', 'claim'), ('claim', 'dobj', 'reject')]",{}
8.0,Fission. Fusion. Oscars.,Pjtaylor-96-138044,"Jul 31, 2023",,fission fusion oscar,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('fission fusion oscar', 'ROOT', 'oscar')]","[('fission', 'compound', 'fusion'), ('fusion', 'compound', 'oscar'), ('oscar', 'ROOT', 'oscar')]",{}
6.0,Movie which was not required,siddharth56,"Jul 23, 2023",,movi requir,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('movi requir', 'ROOT', 'requir')]","[('movi', 'compound', 'requir'), ('requir', 'ROOT', 'requir')]",{}
5.0,Non-stop background music ruins it,JayShermanLovitz,"Jul 22, 2023",,nonstop background music ruin,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('nonstop background music', 'nsubj', 'ruin')]","[('nonstop', 'amod', 'background'), ('background', 'compound', 'music'), ('music', 'nsubj', 'ruin'), ('ruin', 'ROOT', 'ruin')]",{}
,An overrated movie,tobysen,"Sep 11, 2023",,overr movi,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('movi', 'dobj', 'overr')]","[('overr', 'ROOT', 'overr'), ('movi', 'dobj', 'overr')]",{}
10.0,It kept me engaged throughout...,AlsExGal,"Nov 26, 2023",,kept engag throughout,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('engag', 'dobj', 'kept')]","[('kept', 'ROOT', 'kept'), ('engag', 'dobj', 'kept'), ('throughout', 'prep', 'kept')]",{}
10.0,I Believe We Did!,towardsmoke,"Nov 27, 2023",,believ,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('believ', 'ROOT', 'believ')]","[('believ', 'ROOT', 'believ')]",{'GPE': 1}
9.0,"Better Than I expected from ""3 hours of people talking""",amwilburn-60131,"Nov 30, 2023",,better expect hour peopl talk,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('hour peopl talk', 'dobj', 'expect')]","[('better', 'advmod', 'expect'), ('expect', 'ROOT', 'expect'), ('hour', 'compound', 'talk'), ('peopl', 'compound', 'talk'), ('talk', 'dobj', 'expect')]",{'TIME': 1}
8.0,Executionally Perfect; One Thematic Flaw,VikingBurialService,"Aug 24, 2024",,execut perfect one themat flaw,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('one themat flaw', 'dobj', 'execut')]","[('execut', 'ROOT', 'execut'), ('perfect', 'ccomp', 'execut'), ('one', 'nummod', 'flaw'), ('themat', 'compound', 'flaw'), ('flaw', 'dobj', 'execut')]",{'CARDINAL': 1}
10.0,"Oppenheimer is an absolutely thought provoking, cinematic masterpiece.",osuokfan,"Jul 21, 2023",,oppenheim absolut thought provok cinemat masterpiec,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('oppenheim absolut', 'nsubj', 'thought'), ('provok cinemat masterpiec', 'dobj', 'thought')]","[('oppenheim', 'compound', 'absolut'), ('absolut', 'nsubj', 'thought'), ('thought', 'ROOT', 'thought'), ('provok', 'amod', 'masterpiec'), ('cinemat', 'compound', 'masterpiec'), ('masterpiec', 'dobj', 'thought')]",{'PERSON': 1}
7.0,"Great Acting but, too long and complicated...",drparwar,"Jul 21, 2023",,great act long complic,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('great act long complic', 'ROOT', 'complic')]","[('great', 'amod', 'complic'), ('act', 'compound', 'complic'), ('long', 'amod', 'complic'), ('complic', 'ROOT', 'complic')]",{}
10.0,The best ever?,omarmajedfifa,"Jul 19, 2023",,best ever,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('best', 'advmod', 'ever'), ('ever', 'ROOT', 'ever')]",{}
7.0,Not worth the extra money spent on IMAX,alanvarghesester,"Jul 27, 2023",,worth extra money spent imax,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('worth', 'nsubj', 'spent'), ('extra', 'amod', 'money'), ('money', 'npadvmod', 'worth'), ('spent', 'ROOT', 'spent'), ('imax', 'advmod', 'spent')]",{}
5.0,Too long and too little to draw interest.,ofjfhejs,"Jul 25, 2023",,long littl draw interest,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('long littl draw interest', 'ROOT', 'interest')]","[('long', 'amod', 'interest'), ('littl', 'compound', 'draw'), ('draw', 'compound', 'interest'), ('interest', 'ROOT', 'interest')]",{}
,UNWATCHABLE,HarlequeenStudio,"Mar 2, 2024",,unwatch,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('unwatch', 'ROOT', 'unwatch')]",{}
9.0,Good. Very good.,rubycat-71309,"Dec 2, 2023",,good good,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('good', 'amod', 'good'), ('good', 'ROOT', 'good')]",{}
9.0,IT'S A 10/10 FOR ME!,fatemehb-30812,"Dec 5, 2023",,,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],[],{}
10.0,The tik tok era is very apparent,nyymxksq,"Jul 31, 2023",,tik tok era appar,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('tik tok era appar', 'ROOT', 'appar')]","[('tik', 'compound', 'tok'), ('tok', 'nummod', 'appar'), ('era', 'compound', 'appar'), ('appar', 'ROOT', 'appar')]",{}
10.0,A cinematic masterpiece.,boseaditya-64891,"Jul 21, 2023",,cinemat masterpiec,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('cinemat masterpiec', 'ROOT', 'masterpiec')]","[('cinemat', 'compound', 'masterpiec'), ('masterpiec', 'ROOT', 'masterpiec')]",{}
10.0,Oppenheimer,rainchristensen,"Jul 20, 2023",,oppenheim,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('oppenheim', 'ROOT', 'oppenheim')]","[('oppenheim', 'ROOT', 'oppenheim')]",{'GPE': 1}
9.0,People Who Change The World Like Oppenheimer Can't Not Be Complicated,christopher-cole83,"Jul 29, 2023",,peopl chang world like oppenheim cant complic,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('peopl chang world', 'nsubj', 'complic'), ('oppenheim', 'pobj', 'like')]","[('peopl', 'compound', 'world'), ('chang', 'compound', 'world'), ('world', 'nsubj', 'complic'), ('like', 'prep', 'world'), ('oppenheim', 'pobj', 'like'), ('ca', 'aux', 'complic'), ('nt', 'neg', 'complic'), ('complic', 'ROOT', 'complic')]","{'PERSON': 1, 'GPE': 1}"
6.0,A lot of hype...,sunnyinjersey,"Jul 22, 2023",,lot hype,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('lot hype', 'ROOT', 'hype')]","[('lot', 'compound', 'hype'), ('hype', 'ROOT', 'hype')]",{}
